date t365 i365 t730 i730 t1095 i1095 t1460 i1460 t1825 i1825 t2555 i2555 t3650 i3650 t4380 i4380 t5475 i5475 t7300 i7300 t10950 i10950
20041119 395 0.0296982751 731 0.03288680601 1095 0.0360489748 1461 0.03884702667 1826 0.04116623454 2558 0.04515099438 3652 0.0491071309 4385 0.0511589504 5478 0.05341446971 7305 0.05593338821 10958 0.05571879258 
20041122 392 0.03004262267 730 0.03319219128 1095 0.0363367193 1463 0.03906432919 1827 0.04131335802 2556 0.04521342333 3654 0.04902767872 4383 0.05106526123 5478 0.0532890771 7305 0.0556660084 10957 0.05532754025 
20041123 391 0.02973663496 730 0.03291088803 1095 0.0359251648 1462 0.03862528852 1826 0.04089882744 2556 0.04481711488 3653 0.0486622177 4383 0.0507098067 5480 0.05295139626 7307 0.05536595737 10957 0.05513058217 
20041124 390 0.02949727987 730 0.03270732726 1097 0.03567925841 1461 0.03833834995 1826 0.04051385285 2556 0.04449229964 3652 0.0484984937 4383 0.05040752322 5479 0.052864126 7306 0.05525829621 10957 0.05501129195 
20041125 389 0.02791177989 732 0.03127965585 1096 0.03438332326 1461 0.03717347931 1826 0.03948334022 2556 0.0435802354 3652 0.04786972269 4383 0.04981377552 5478 0.05233292707 7305 0.05485389058 10959 0.05493973309 
20041126 388 0.02789543237 731 0.03138222338 1095 0.03450439378 1461 0.0373135059 1826 0.03964350666 2558 0.0437251185 3652 0.04799314997 4385 0.04995286721 5478 0.05249997414 7305 0.05506955361 10958 0.05526298201 
20041129 385 0.02820087049 730 0.03168907239 1095 0.03486734964 1460 0.03778703458 1827 0.04012119127 2556 0.04438558421 3651 0.04885204917 4383 0.05078936035 5478 0.0533054548 7305 0.05581812655 10957 0.05585020526 
20041130 384 0.02761615101 730 0.03081099539 1095 0.03407941899 1459 0.03708965586 1826 0.03956911848 2556 0.04393910044 3650 0.04867779817 4383 0.05077699888 5477 0.05319993452 7304 0.0558306757 10957 0.0561433807 
20041201 383 0.02765545128 730 0.03070247152 1097 0.03395002804 1461 0.03693960206 1826 0.03939838157 2556 0.04379614893 3652 0.04842211832 4383 0.05051543201 5479 0.05292270726 7306 0.05552662309 10957 0.05578247578 
20041202 382 0.02780489902 732 0.0311042621 1096 0.03429747773 1461 0.03733516136 1826 0.03979001574 2556 0.04425292425 3652 0.04882978188 4383 0.05090466335 5478 0.0532106956 7305 0.05576134197 10959 0.05586910357 
20041203 381 0.0266932965 731 0.02955046795 1095 0.03275351885 1461 0.03579809592 1826 0.03826005303 2558 0.04287838246 3652 0.04758143407 4385 0.04969469475 5478 0.05221024827 7305 0.05488072761 10958 0.05534072697 
20041206 378 0.02704740672 730 0.02972233341 1095 0.03285666272 1463 0.03583076096 1827 0.03822190381 2556 0.04268680494 3654 0.04729113273 4383 0.04940784755 5478 0.05192118844 7305 0.05458935372 10957 0.05505026542 
20041207 377 0.02642774952 730 0.029047515 1095 0.03227280883 1462 0.03533916355 1826 0.03782385884 2556 0.04239442487 3653 0.04711221643 4383 0.04930927622 5480 0.05170417882 7307 0.05435757186 10957 0.05529554007 
20041208 376 0.02630714562 730 0.02914331277 1097 0.03227567377 1461 0.03530225246 1826 0.03774407986 2556 0.04217121915 3652 0.04674833712 4383 0.04893795157 5479 0.05132037523 7306 0.05402694684 10957 0.054788803 
20041209 375 0.02666901789 732 0.02972406359 1096 0.03282827699 1461 0.0358253252 1826 0.03823790171 2556 0.04262435494 3652 0.04713525743 4383 0.04932817334 5478 0.05171422481 7305 0.05442409228 10959 0.05517547891 
20041210 374 0.02685967679 731 0.02995134039 1095 0.0330321764 1461 0.03595329128 1826 0.03834271831 2558 0.04265698355 3652 0.0470535696 4385 0.04925132389 5478 0.05164577369 7305 0.0543660241 10958 0.05514107047 
20041213 371 0.02687959525 730 0.0299996026 1095 0.03302314017 1463 0.03588607376 1827 0.03821756323 2556 0.04251280275 3654 0.04687330295 4383 0.04906123713 5478 0.05143381717 7305 0.05411548822 10957 0.0548040801 
20041214 370 0.0265636576 730 0.02965600565 1095 0.03270286795 1462 0.03558945744 1826 0.03794438551 2556 0.04224809402 3653 0.04662450358 4383 0.04882108158 5480 0.05120907282 7307 0.05392332205 10957 0.05469820562 
20041215 369 0.02656521768 730 0.02961337847 1097 0.03254697001 1461 0.0352157722 1826 0.0375071223 2556 0.04185673417 3652 0.04609163806 4383 0.04835857569 5479 0.05096166501 7306 0.05342335227 10957 0.05404983289 
20041216 368 0.02677830138 732 0.03017729729 1096 0.03317513111 1461 0.03590894182 1826 0.03826790056 2556 0.04249926597 3652 0.04678766554 4383 0.04911976353 5478 0.05171942531 7305 0.05417107142 10959 0.05474887513 
20041217 367 0.02722017412 731 0.03056489011 1095 0.03355365935 1461 0.03627802037 1826 0.03862808584 2558 0.0428268982 3652 0.04706501726 4385 0.04938086229 5478 0.05195586732 7305 0.0543545902 10958 0.05479694263 
20041220 364 0.02736524495 730 0.03074481279 1095 0.03371738479 1463 0.03647748103 1827 0.0387582576 2556 0.04292704808 3654 0.04711193676 4383 0.0494197361 5478 0.05197516596 7305 0.05433929807 10957 0.05469588268 
20041221 363 0.02724177071 730 0.03084336333 1095 0.03378355895 1462 0.03645970276 1826 0.03870810061 2556 0.04286820964 3653 0.04704278421 4383 0.04926401145 5480 0.05179051132 7307 0.05409908028 10957 0.05432837475 
20041222 362 0.02741567519 730 0.03131481921 1097 0.03429360573 1461 0.03701251145 1826 0.03930274473 2556 0.04343432228 3652 0.0475620613 4383 0.04972371005 5479 0.05226140668 7306 0.05458300191 10957 0.05482293887 
20041223 361 0.0270616919 734 0.0307924504 1096 0.03386348153 1461 0.0364625701 1826 0.03879238435 2556 0.04294579107 3652 0.04710831849 4383 0.04929864072 5478 0.05188346284 7305 0.0542967853 10961 0.05476878161 
20041224 360 0.02706734952 733 0.03092377083 1095 0.03398798113 1461 0.03658041558 1826 0.03890419093 2560 0.04300534565 3652 0.04708908627 4387 0.04928183627 5478 0.05187469471 7305 0.05429543553 10960 0.05478413315 
20041227 357 0.02708175549 732 0.03091948518 1099 0.03397894005 1463 0.03657009484 1828 0.03889113235 2558 0.04299647895 3654 0.04708216769 4385 0.04927701921 5481 0.05186730857 7308 0.05429096504 10959 0.0547851393 
20041228 356 0.02708175549 731 0.03091948518 1098 0.03397894005 1462 0.03657009484 1827 0.03889113235 2557 0.04299647895 3653 0.04708216769 4384 0.04927701921 5480 0.05186730857 7307 0.05429096504 10958 0.0547851393 
20041229 355 0.02730972282 730 0.03169656787 1097 0.03475169641 1461 0.03739320914 1826 0.03971259863 2556 0.04385348303 3652 0.04799753723 4383 0.05009871267 5479 0.05257789265 7306 0.05492326792 10957 0.05519874004 
20041230 354 0.02714123774 729 0.03127883055 1096 0.03434501273 1461 0.03689171952 1826 0.03922203711 2556 0.04339097585 3652 0.04742356579 4383 0.0495427046 5478 0.05204856006 7305 0.05452649027 10956 0.05472319008 
20041231 353 0.02704576586 728 0.03108206456 1095 0.03407757348 1461 0.03660395065 1826 0.03891383692 2555 0.04308383278 3652 0.04703206229 4382 0.04907822428 5478 0.05178592017 7305 0.05430529126 10955 0.05402806502 
20050103 350 0.02705869088 731 0.03107641758 1096 0.03407378194 1463 0.03660012667 1827 0.03891093752 2557 0.04308105114 3654 0.0470306325 4384 0.04907705977 5481 0.05178490242 7308 0.05430544878 10958 0.05402924767 
20050104 349 0.02745817339 730 0.03161986737 1095 0.03464682694 1462 0.03715172466 1826 0.0394413716 2556 0.04357930827 3653 0.04741371053 4383 0.04950553223 5480 0.0521752176 7307 0.05454194083 10957 0.05439085474 
20050105 348 0.02739574963 730 0.03161335184 1097 0.03457641305 1461 0.03701872691 1826 0.03924216992 2556 0.04322688467 3652 0.04721203255 4383 0.04931008263 5479 0.05185030336 7306 0.05433459632 10957 0.0543502706 
20050106 347 0.02725017394 732 0.03133109153 1096 0.03435994592 1461 0.03686627728 1826 0.03915553417 2556 0.04307213538 3652 0.04704179732 4383 0.04915452881 5478 0.05178916549 7305 0.05423122102 10959 0.05446538521 
20050107 346 0.02805159902 731 0.03224466543 1095 0.03526182614 1461 0.03770458282 1826 0.03998406786 2558 0.04385316683 3652 0.04765737607 4385 0.04966247407 5478 0.05223230777 7305 0.05445758895 10958 0.05446562533 
20050110 343 0.02840815396 730 0.0323731281 1095 0.03536042907 1463 0.03777187111 1827 0.04002074643 2556 0.04390663467 3654 0.04773214214 4383 0.0497392632 5478 0.0523074759 7305 0.05453234336 10957 0.05453594656 
20050111 342 0.02815722687 730 0.03208906739 1095 0.03500429887 1462 0.03734268735 1826 0.03956962946 2556 0.0434600296 3653 0.04729362452 4383 0.04930961515 5480 0.05189218002 7307 0.0541501117 10957 0.05424522433 
20050112 341 0.02786153487 730 0.03153880025 1097 0.03457156284 1461 0.03703017943 1826 0.03921627983 2556 0.04312839725 3652 0.0470874499 4383 0.0491775963 5479 0.05163407841 7306 0.05401936692 10957 0.05430641291 
20050113 340 0.02734183113 732 0.03087184171 1096 0.03382009233 1461 0.03619000979 1826 0.03839263127 2556 0.04237713011 3652 0.046444372 4383 0.04854744883 5478 0.05109578364 7305 0.05336037735 10959 0.05390491787 
20050114 339 0.02730489393 731 0.03084048143 1095 0.0337982982 1461 0.03617764001 1826 0.03839044518 2558 0.04237456157 3652 0.04644362079 4385 0.0485375493 5478 0.0510740502 7305 0.05331344477 10958 0.05380023105 
20050117 336 0.02716238377 730 0.03067184487 1095 0.03363830371 1463 0.0360262076 1827 0.0382489664 2556 0.04222332443 3654 0.04627281503 4383 0.04837722935 5478 0.0509251489 7305 0.05319064623 10957 0.05374277763 
20050118 335 0.02689115422 730 0.03058835977 1095 0.03352670354 1462 0.03588706578 1826 0.03813474424 2556 0.04211338053 3653 0.04618890916 4383 0.04831781738 5480 0.05088845937 7307 0.05317316867 10957 0.05382389881 
20050119 334 0.02693039931 730 0.03033225787 1097 0.03327475013 1461 0.03564024404 1826 0.03789065601 2556 0.04183383117 3652 0.04592779013 4383 0.04809397864 5479 0.050636942 7306 0.05298076114 10957 0.05362401205 
20050120 333 0.02699559462 732 0.03034235765 1096 0.03327013597 1461 0.03572277101 1826 0.03800891474 2556 0.04198451238 3652 0.04613088835 4383 0.04827591205 5478 0.05078632881 7305 0.05306755177 10959 0.05356057666 
20050121 332 0.0270270111 731 0.03036465785 1095 0.03329142932 1461 0.03574267314 1826 0.03802797409 2558 0.04199894571 3652 0.04614005991 4385 0.04827552741 5478 0.05077325365 7305 0.0530273914 10958 0.05345765267 
20050124 329 0.02710090788 730 0.03046991792 1095 0.0333986851 1463 0.0358519951 1827 0.03814082999 2556 0.04205654637 3654 0.04610519069 4383 0.04824694938 5478 0.05074795093 7305 0.05301050823 10957 0.05345733629 
20050125 328 0.02644018321 730 0.02999388861 1095 0.03288865122 1462 0.03546471672 1826 0.03782419872 2556 0.04192776103 3653 0.04619102547 4383 0.04827700601 5480 0.05073199633 7307 0.05304912926 10957 0.05372439633 
20050126 327 0.02611523234 730 0.02962900392 1097 0.03255714681 1461 0.03516881663 1826 0.037562422 2556 0.04176406311 3652 0.04611838533 4383 0.04825665169 5479 0.05076179685 7306 0.05295814115 10957 0.05346670127 
20050127 326 0.02686637087 732 0.03044744804 1096 0.03330862217 1461 0.03585074185 1826 0.0381744593 2556 0.04223511143 3652 0.04627601309 4383 0.04839882409 5478 0.05087260512 7305 0.0529235667 10959 0.05337552745 
20050128 325 0.0267620004 731 0.03021828378 1095 0.03301284047 1461 0.03548632431 1826 0.03774021227 2558 0.04178056316 3652 0.04579235597 4385 0.04792847347 5478 0.05042510488 7305 0.05243914406 10958 0.05291967214 
20050131 406 0.02760669908 730 0.03043728893 1095 0.03321874107 1460 0.03562817493 1824 0.03787028672 2556 0.04191332774 3651 0.04598608922 4383 0.04811187088 5478 0.05052035771 7305 0.05258770292 10957 0.05288221299 
20050201 405 0.02769581187 730 0.03056603829 1095 0.03329987738 1462 0.03566069868 1826 0.03796132797 2556 0.0420263005 3653 0.04613707328 4383 0.04824636227 5480 0.05062773408 7307 0.05264612692 10957 0.05282414947 
20050202 404 0.02785688677 730 0.03047992682 1097 0.0333053206 1461 0.0357081605 1826 0.03804969266 2556 0.04211944266 3652 0.04623923585 4383 0.04835038363 5479 0.05073640564 7306 0.05276182989 10957 0.05295452352 
20050203 403 0.02808319823 732 0.03088821026 1096 0.03371809933 1461 0.03617639493 1826 0.03846847228 2556 0.04248754625 3652 0.04652577972 4383 0.04863207194 5478 0.05100867419 7305 0.05301221454 10959 0.05324019411 
20050204 402 0.0275630413 731 0.03017123955 1095 0.03290690187 1461 0.03532009647 1826 0.0375656638 2558 0.04164852283 3652 0.04563829587 4385 0.04775075063 5478 0.05014065168 7305 0.05217307262 10958 0.05249464956 
20050207 399 0.02791257341 730 0.03044584592 1095 0.03304500271 1463 0.03531937708 1827 0.03742456128 2556 0.04140819509 3654 0.04523276992 4383 0.04733730367 5478 0.04970623705 7305 0.05170304608 10957 0.05194513697 
20050208 398 0.02823136853 730 0.03077150074 1095 0.03327129772 1462 0.03549743928 1826 0.03755286248 2556 0.04140839604 3653 0.04511792798 4383 0.04721744848 5480 0.04964494217 7307 0.05161610732 10957 0.05180086872 
20050209 397 0.02784454052 730 0.03039968069 1097 0.03291051734 1461 0.03514947665 1826 0.03721580426 2556 0.04111762692 3652 0.04484252277 4383 0.04685699956 5479 0.04918764951 7306 0.05127104183 10957 0.05132865421 
20050210 396 0.02796214855 732 0.03061131081 1096 0.0331939818 1461 0.03550444706 1826 0.03764463363 2556 0.04145763897 3652 0.04522224643 4383 0.04717175111 5478 0.04964383971 7305 0.05179355213 10959 0.05190356712 
20050211 395 0.02811605485 731 0.03076975921 1095 0.03339434723 1461 0.0357994307 1826 0.03798308283 2558 0.04183401268 3652 0.04557162105 4385 0.04751420689 5478 0.04997988526 7305 0.05211070303 10958 0.05197539345 
20050214 392 0.02786040211 730 0.03045108666 1095 0.03309482183 1464 0.03546651479 1828 0.03772469039 2556 0.04155126312 3655 0.0453079003 4383 0.04718832549 5478 0.04972607783 7305 0.05185822858 10957 0.05164796234 
20050215 391 0.02793292102 730 0.03048693385 1095 0.03310805449 1463 0.03545704632 1827 0.0377450481 2556 0.04149298211 3654 0.04542367529 4383 0.04730072881 5481 0.04983519565 7308 0.05196402844 10957 0.0517425312 
20050216 390 0.02825846711 730 0.03090263945 1098 0.03343083935 1462 0.03574084744 1826 0.03793361826 2556 0.04181663312 3653 0.04566645177 4383 0.04760197669 5480 0.05005552264 7307 0.05224682616 10957 0.05185913675 
20050217 389 0.02839143122 732 0.03085580381 1097 0.03347538915 1461 0.03582389382 1826 0.03810918305 2556 0.04186569195 3652 0.04569209619 4383 0.04764326596 5479 0.05019120389 7306 0.05242301209 10960 0.05251551065 
20050218 388 0.02868631314 731 0.03115885076 1096 0.03370131495 1461 0.03612797454 1826 0.03843990287 2559 0.04230327415 3652 0.04630410055 4386 0.04825715081 5478 0.05081700263 7305 0.05306227925 10959 0.05317163674 
20050221 385 0.02848194887 730 0.03095314321 1095 0.03352460104 1463 0.03597952399 1827 0.03826874614 2556 0.04225301891 3654 0.04641575976 4383 0.04831683817 5478 0.05089873203 7305 0.05318856311 10957 0.05340381806 
20050530 385 0.02839040429 730 0.0308770024 1096 0.03292441563 1460 0.03477043167 1827 0.03648831073 2557 0.03977799228 3651 0.04327857168 4383 0.04500321184 5478 0.04707710968 7305 0.04930996574 10957 0.05028477232 
20050704 350 0.02893457082 730 0.03076327954 1096 0.03221360206 1463 0.03368454381 1827 0.03528602708 2557 0.03840915556 3654 0.04175103383 4383 0.04356522863 5481 0.04560240686 7305 0.04801781229 10957 0.04910547145 
20050905 378 0.02892940699 731 0.03074650946 1099 0.031760132 1464 0.03294662503 1828 0.03425656828 2558 0.03680158991 3655 0.03967245821 4384 0.04119645587 5482 0.04343666223 7308 0.04588658201 10958 0.04679573503 
20051124 389 0.03761709331 732 0.03835728425 1096 0.0388845317 1461 0.03926478411 1826 0.03978592957 2559 0.0410842651 3652 0.04267261475 4383 0.04390866494 5479 0.04551761943 7305 0.04688186978 10959 0.04690756506 
20051125 388 0.03773002792 731 0.03847400491 1096 0.03904067626 1461 0.03943535666 1826 0.03999788708 2558 0.0412964069 3652 0.04281073073 4385 0.04402965679 5479 0.04561152523 7305 0.04692346781 10958 0.04682659836 
20060116 336 0.03900244053 730 0.04007237365 1096 0.04042229496 1463 0.04070244771 1827 0.04104291164 2557 0.04182112149 3654 0.04326253316 4383 0.04412149841 5481 0.04546777262 7305 0.04653841525 10957 0.04656026352 
20060220 392 0.04071598346 730 0.04128939963 1096 0.04182279057 1463 0.04226120888 1828 0.04273559547 2557 0.04357587175 3654 0.04474437076 4383 0.04562500626 5481 0.04673409046 7305 0.04757284849 10957 0.04746432768 
20060501 322 0.04301661734 731 0.04420792749 1096 0.04509963639 1463 0.04579720888 1827 0.04651046712 2557 0.04756310142 3654 0.04884982011 4383 0.04967896715 5481 0.05076297744 7305 0.05157674481 10958 0.05126178475 
20060502 321 0.04292743712 731 0.04416380837 1098 0.04499116858 1462 0.04562605306 1826 0.04627379413 2557 0.04728064735 3653 0.04849405922 4383 0.04931527691 5480 0.05038520976 7307 0.05117186057 10958 0.05079871335 
20060503 320 0.04318801216 733 0.04441745241 1097 0.04517822013 1461 0.0457694214 1826 0.04634561333 2557 0.04739955343 3653 0.04856858532 4383 0.04937308647 5479 0.05041685444 7306 0.05111583199 10960 0.05063407778 
20060504 410 0.04342831165 732 0.04430485478 1096 0.04503524264 1461 0.04556928117 1826 0.04616861595 2559 0.04716873982 3653 0.04827872283 4383 0.04906602387 5479 0.05013064828 7305 0.05082934293 10959 0.05057648146 
20060505 409 0.04363777466 731 0.04437634844 1096 0.04493499743 1461 0.04550501375 1826 0.04605869429 2558 0.04691900881 3653 0.04806402318 4385 0.04878760023 5479 0.0499268737 7305 0.05070121246 10958 0.05035364696 
20060508 406 0.043757976 731 0.04437586221 1096 0.04491712096 1463 0.04541591025 1827 0.0459793097 2557 0.04686919488 3654 0.0480245586 4383 0.04877688321 5481 0.04990710738 7305 0.05066938023 10958 0.05024750379 
20060509 405 0.04339034544 731 0.04403241339 1098 0.04466777162 1462 0.04529024689 1826 0.04595074443 2557 0.04699550787 3653 0.04832822897 4383 0.04911927247 5480 0.05016356367 7307 0.05093111037 10958 0.05061156536 
20060510 404 0.04330872904 733 0.04409150146 1097 0.04470045053 1461 0.04526851099 1826 0.04590066528 2557 0.04699652288 3653 0.04845009119 4383 0.04907285335 5479 0.05028450947 7306 0.05098502294 10960 0.0505820636 
20060511 403 0.04293718213 732 0.04385649461 1096 0.04452906656 1461 0.04516183207 1826 0.04583380005 2559 0.0469652055 3653 0.04850147678 4383 0.04919579826 5479 0.05028282257 7305 0.05102183543 10959 0.05051183507 
20060512 402 0.04265078661 731 0.04358235308 1096 0.04421941693 1461 0.04489567553 1826 0.04563813507 2558 0.04680400513 3653 0.04836103914 4385 0.04910623668 5479 0.05018779309 7305 0.05098485443 10958 0.05065320702 
20060515 399 0.04269714515 731 0.04361179167 1096 0.04416069651 1463 0.04485146347 1827 0.04550190585 2557 0.04660168807 3654 0.04805103757 4383 0.04879608785 5481 0.04987139595 7305 0.05065880286 10958 0.05030196023 
20060516 398 0.04262299859 731 0.04341095988 1099 0.04400788519 1462 0.04459258597 1826 0.04518722594 2557 0.04620261756 3653 0.04761810511 4383 0.04840292882 5480 0.04955532149 7308 0.05016487045 10958 0.04988413708 
20060517 397 0.04285054222 734 0.04379684523 1098 0.04434203677 1461 0.04487244677 1826 0.04543874947 2557 0.04644629356 3653 0.04793794741 4383 0.04884275075 5479 0.04980839246 7307 0.05048361591 10961 0.05005408765 
20060518 396 0.04223976678 733 0.04310323907 1097 0.04372982492 1461 0.04431536864 1826 0.04488455262 2560 0.04595114848 3653 0.04747946712 4383 0.04838661616 5479 0.04922128645 7306 0.04992173359 10960 0.04954186662 
20060519 395 0.04261712986 732 0.04360083117 1096 0.04420302742 1461 0.04471204239 1826 0.04523126546 2559 0.04615892702 3653 0.04748048492 4386 0.04837371951 5479 0.0491829348 7305 0.0498303587 10959 0.04931918629 
20060522 392 0.04260839813 732 0.04360629434 1099 0.04420554414 1464 0.04471363301 1828 0.04523212064 2558 0.04615986998 3655 0.04747965652 4384 0.04837383765 5482 0.0491816147 7308 0.04982952022 10959 0.04931854145 
20060523 391 0.04250423037 731 0.04350809754 1098 0.04419320115 1463 0.04473566219 1827 0.04526249893 2557 0.04620724998 3654 0.04761646342 4383 0.04849935601 5481 0.04929232105 7307 0.04991514795 10958 0.04943927187 
20060524 390 0.04299403516 733 0.04362798968 1097 0.04418564718 1462 0.04459484642 1826 0.04501283606 2557 0.0459346173 3653 0.047303362 4383 0.04819350746 5480 0.04909778478 7306 0.04965120768 10960 0.049169353 
20060525 389 0.04314533063 732 0.04361254572 1096 0.04421784793 1461 0.0445963845 1826 0.04514384143 2559 0.04613212679 3653 0.04743019364 4383 0.04832295752 5479 0.04909635628 7305 0.04978216026 10959 0.04917281313 
20060526 388 0.04329726862 731 0.04364104128 1096 0.04418508055 1461 0.04455417724 1826 0.04509155844 2558 0.04608666014 3653 0.04736256751 4385 0.04826345777 5479 0.04908362014 7305 0.0497512301 10958 0.04933094678 
20060529 385 0.04368572636 731 0.04376925202 1096 0.04429568339 1463 0.04464497329 1827 0.04516316759 2557 0.0461072485 3654 0.04730090145 4383 0.04820665212 5481 0.04903012315 7305 0.04970443534 10958 0.04929387689 
20060530 384 0.04364124013 731 0.04406146385 1095 0.04455212356 1462 0.04497119429 1826 0.04556039941 2557 0.04655945587 3653 0.04787384767 4383 0.04876385469 5480 0.04956587739 7304 0.05016450121 10958 0.04967255935 
20060531 383 0.04408032971 730 0.0444566167 1094 0.04512351327 1461 0.0457210084 1826 0.04646502615 2557 0.04763538895 3653 0.04909195074 4383 0.04991810481 5479 0.05076128339 7303 0.05129075547 10957 0.05087094797 
20060703 350 0.04612138595 732 0.04673171915 1099 0.04724435511 1463 0.04769010328 1827 0.04827950739 2558 0.04929106518 3654 0.05052650244 4384 0.05127309047 5481 0.05219085098 7308 0.05252421523 10959 0.05187578612 
20060724 329 0.04366932757 731 0.04398395011 1096 0.04459936278 1463 0.0451186181 1827 0.04586379552 2557 0.04716447014 3654 0.04867364497 4383 0.04946457631 5481 0.05059609936 7305 0.05126881214 10958 0.05107237743 
20060823 390 0.04304266959 733 0.04289049815 1097 0.04304334767 1461 0.04332749463 1826 0.04377510953 2557 0.0447753583 3653 0.04613731415 4383 0.04697830807 5479 0.04821438289 7306 0.04905495123 10960 0.04868117679 
20060904 378 0.04199533682 732 0.04169096677 1100 0.04167215245 1464 0.04188833615 1828 0.04234578204 2558 0.04331372445 3655 0.04479312223 4384 0.0456010362 5482 0.0470198951 7309 0.04801943702 10959 0.04764424971 
20061009 343 0.04215813267 732 0.04164855388 1100 0.04169630324 1464 0.04205795938 1828 0.04260900212 2558 0.0434763916 3655 0.04495502009 4384 0.0459660248 5482 0.04721553241 7309 0.04794681057 10959 0.04723329945 
20061123 389 0.04160628042 732 0.04082067895 1096 0.04071384647 1461 0.04080977186 1826 0.0411175496 2559 0.04190399963 3653 0.04328787491 4383 0.04421133473 5479 0.04547232889 7305 0.04641118555 10959 0.04565830784 
20061222 360 0.04179594677 731 0.04079734234 1096 0.04071497079 1461 0.04091384684 1826 0.04121921086 2558 0.04219218982 3653 0.04376388313 4385 0.04464941848 5479 0.04582125727 7305 0.04640738773 10958 0.04569480477 
20061227 355 0.0420180435 733 0.04111453313 1098 0.04105263514 1463 0.04122074467 1827 0.04152241766 2557 0.0425680558 3654 0.04416783277 4383 0.04505259715 5481 0.04622245885 7307 0.04684143382 10960 0.04610767816 
20061228 354 0.042206135 732 0.04145310725 1097 0.04138612466 1462 0.04162824687 1826 0.04195156951 2559 0.04295403229 3653 0.04445963194 4383 0.04534701852 5480 0.0464862217 7306 0.04714577423 10959 0.04640199443 
20061229 353 0.04226994366 731 0.04153102343 1096 0.04143734446 1461 0.04162661967 1826 0.04192297087 2558 0.04292091056 3653 0.04444765232 4385 0.04533832973 5479 0.04641788331 7305 0.04713082261 10958 0.04641117779 
20070102 349 0.04209371982 731 0.04122958889 1098 0.04115918189 1463 0.04137226233 1827 0.04169274392 2557 0.0426918673 3654 0.04421986821 4383 0.04511521122 5481 0.04620028844 7307 0.04692709463 10958 0.0462423417 
